"eta","SNR","dataSpars","truZeroPerc","falseZeroperc","mechaZeroperc","integerizZeroPerc","rep","id","x1","rawCount1","rawCount2","rawCount3","rawCount4","rawCount5","rawCount6","rawCount7","rawCount8","rawCount9","rawCount10","rawCount11","rawCount12","rawCount13","rawCount14","rawCount15","rawCount16","rawCount17","rawCount18","rawCount19","rawCount20","rawCount21","rawCount22","rawCount23","rawCount24","rawCount25","rawCount26","rawCount27","rawCount28","rawCount29","rawCount30","rawCount31","rawCount32","rawCount33","rawCount34","rawCount35","rawCount36","rawCount37","rawCount38","rawCount39","rawCount40","rawCount41","rawCount42","rawCount43","rawCount44","rawCount45","rawCount46","rawCount47","rawCount48","rawCount49","rawCount50","rawCount51","rawCount52","rawCount53","rawCount54","rawCount55","rawCount56","rawCount57","rawCount58","rawCount59","rawCount60","rawCount61","rawCount62","rawCount63","rawCount64","rawCount65","rawCount66","rawCount67","rawCount68","rawCount69","rawCount70","rawCount71","rawCount72","rawCount73","rawCount74","rawCount75","rawCount76","rawCount77","rawCount78","rawCount79","rawCount80","rawCount81","rawCount82","rawCount83","rawCount84","rawCount85","rawCount86","rawCount87","rawCount88","rawCount89","rawCount90","rawCount91","rawCount92","rawCount93","rawCount94","rawCount95","rawCount96","rawCount97","rawCount98","rawCount99","rawCount100","rawCount101","rawCount102","rawCount103","rawCount104","rawCount105","rawCount106","rawCount107","rawCount108","rawCount109","rawCount110","rawCount111","rawCount112","rawCount113","rawCount114","rawCount115","rawCount116","rawCount117","rawCount118","rawCount119","rawCount120","rawCount121","rawCount122","rawCount123","rawCount124","rawCount125","rawCount126","rawCount127","rawCount128","rawCount129","rawCount130","rawCount131","rawCount132","rawCount133","rawCount134","rawCount135","rawCount136","rawCount137","rawCount138","rawCount139","rawCount140","rawCount141","rawCount142","rawCount143","rawCount144","rawCount145","rawCount146","rawCount147","rawCount148","rawCount149","rawCount150","rawCount151","rawCount152","rawCount153","rawCount154","rawCount155","rawCount156","rawCount157","rawCount158","rawCount159","rawCount160","rawCount161","rawCount162","rawCount163","rawCount164","rawCount165","rawCount166","rawCount167","rawCount168","rawCount169","rawCount170","rawCount171","rawCount172","rawCount173","rawCount174","rawCount175","rawCount176","rawCount177","rawCount178","rawCount179","rawCount180","rawCount181","rawCount182","rawCount183","rawCount184","rawCount185","rawCount186","rawCount187","rawCount188","rawCount189","rawCount190","rawCount191","rawCount192","rawCount193","rawCount194","rawCount195","rawCount196","rawCount197","rawCount198","rawCount199","rawCount200","rawCount201","rawCount202","rawCount203","rawCount204","rawCount205","rawCount206","rawCount207","rawCount208","rawCount209","rawCount210","rawCount211","rawCount212","rawCount213","rawCount214","rawCount215","rawCount216","rawCount217","rawCount218"
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,60,1,0,54,0,3,0,699,0,0,0,0,287,305,0,0,0,0,0,0,0,32,0,119,0,36,0,0,5,932,0,0,0,5,14,49,0,32,16,0,0,0,0,0,0,3,68,0,0,67,1,24,0,0,0,0,30,0,213,0,0,63,0,52,0,39,0,0,439,146,0,2,107,64,0,9,0,0,0,118,1,0,184,30,0,4,0,0,0,4,2,0,0,0,0,0,0,578,0,10,189,77,43,2,0,0,0,0,2,0,28,0,0,0,19,0,0,0,85,0,218,11,239,5,54,0,0,1,0,0,2,0,0,0,0,0,2,574,0,10,0,0,0,6,0,13,0,0,0,15,0,95,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,398,9,0,0,17,0,0,33,0,18,0,0,371,0,25,34,226,0,0,0,19,0,0,0,0,6,0,0,10,1,0,0,0,0,0,41,0,3,2,0,41,0,5
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,61,0,0,5,1,0,17,0,5,0,20,87,0,38,0,0,0,0,20,0,0,0,0,9,1541,0,0,2,78,52,0,36,53,7,0,8,3,0,42,68,0,0,100,0,0,91,8,0,0,0,2,0,4,5,0,136,6,52,29,0,8,9,0,6,0,0,31,0,0,20,0,14,0,11,636,50,0,0,0,14,42,0,9,1,0,25,10,27,0,0,0,0,0,79,10,0,176,59,0,69,17,16,55,0,1,0,5,0,7,8,0,7,0,0,0,0,0,17,17,0,13,0,40,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,4,0,0,0,18,8,0,0,0,13,0,0,4,8,0,1,3,0,0,0,0,0,0,10,3,22,28,0,0,0,0,0,0,0,131,0,0,72,0,0,0,0,0,0,0,2,0,6,0,44,0,0,10,0,0,0,8,0,21,0,0,2,0,0,41,39,21,0,1,0,4,0,0,13,1,31,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,62,1,0,62,0,6,128,710,0,0,0,0,292,389,3,0,0,0,25,0,0,21,0,196,9,43,0,18,0,713,0,7,0,0,15,113,0,38,0,0,71,0,37,0,0,7,34,0,0,135,0,0,0,0,2,15,68,0,204,0,0,0,0,66,0,0,0,0,606,0,0,0,136,87,0,0,0,0,0,0,21,4,218,29,0,30,80,1,0,29,0,0,0,0,149,0,23,0,0,0,0,216,0,0,0,0,0,0,4,0,0,39,0,0,13,14,0,24,102,0,111,0,293,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,58,0,22,28,0,0,0,1,0,0,0,2,0,4,0,4,73,13,0,0,0,574,16,0,0,0,0,30,48,0,41,0,0,312,111,46,0,13,0,1,4,0,0,0,0,0,0,0,64,1,0,0,0,6,0,1,18,23,3,5,34,0,1,11
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,63,0,0,4,0,10,0,0,0,654,17,3,0,0,3,0,0,0,380,9,4,0,18,0,0,3,0,0,0,32,14,9,373,0,0,0,0,0,62,0,0,3,0,0,0,210,0,0,0,0,0,0,0,0,13,22,0,0,12,0,1,7,0,0,0,0,0,0,44,10,0,0,0,0,155,6,0,0,0,0,8,0,12,1,0,0,14,0,4,0,0,0,0,59,9,0,13,25,0,19,0,0,280,0,0,10,9,0,0,0,132,2,0,0,0,0,0,10,15,0,9,28,22,8,0,65,17,12,0,0,80,4,6,0,0,0,0,33,0,11,14,6,0,0,0,0,7,0,0,1,0,4,0,0,0,1,0,7,0,0,8,0,0,0,4,0,63,81,12,0,0,0,4,9,0,36,0,33,74,57,0,67,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,14,1,0,0,0,0,225,3,21,1,5,0,0,0,0,0,0,12,0,0,0,10
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,64,0,0,0,0,0,0,50,0,0,23,0,0,15,0,1,0,0,0,111,0,0,0,6,0,1,8,0,0,0,7,39,0,0,0,0,0,0,0,0,0,277,4,4,0,0,0,5,3,5,0,0,8,23,4,0,0,0,0,0,0,11,5,0,0,6,11,0,0,0,0,4,9,0,0,17,11,6,1,6,28,3,9,0,0,0,15,0,0,41,0,2,52,0,0,0,0,41,2,35,0,9,13,0,0,0,0,0,2,22,1,1,0,0,30,0,0,0,0,0,14,45,0,0,0,0,0,0,0,35,1,0,6,0,0,0,0,0,0,0,0,6,0,5,8,17,0,0,0,2,0,8,0,0,18,0,0,43,2,0,0,0,47,0,4,5,0,0,0,0,0,4,2,29,0,0,0,47,0,0,5,0,1,2,2,0,0,0,0,0,7,2,0,42,0,11,0,0,52,0,0,0,0,0,175,14,0,1,0,0,0,2,1,5,2,32,0,0,10,20
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,65,0,0,0,0,22,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,225,0,0,0,0,43,11,0,37,0,7,0,0,0,14,3,0,6,140,0,3,0,1,0,0,2,3,0,15,7,15,6,0,0,0,0,1,5,0,0,0,3,17,0,21,0,0,1,6,3,2510,0,0,7,0,0,11,0,8,0,3,0,0,1,0,105,6,8,33,26,10,0,0,35,0,19,7,6,0,16,0,0,3,0,0,2,13,0,0,16,20,90,0,6,0,0,7,40,18,0,0,0,0,6,5,0,0,6,0,0,5,0,0,0,0,0,0,0,0,17,0,39,0,0,6,0,0,0,0,10,0,0,1,5,4,0,0,0,63,27,8,0,0,0,3,0,0,0,0,0,0,21,6,28,0,0,0,0,0,0,3,36,0,0,0,0,9,0,0,106,0,5,0,1,31,0,0,0,9,0,89,1,0,1,0,51,0,2,0,0,12,0,970,0,0,6
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,66,0,0,0,0,0,13,46,0,0,0,0,0,22,0,0,0,0,94,76,0,0,0,6,0,0,37,0,85,27,8,0,37,13,4,0,0,2,0,0,0,0,423,20,6,0,2,0,0,0,0,1,0,0,6,0,3,5,18,2,0,0,6,6,0,4,0,13,41,8,0,0,5,5,0,0,18,0,6,9,0,0,15,0,0,0,14,0,1,0,0,0,46,0,7,0,45,38,6,55,23,0,0,0,6,0,0,0,0,0,0,0,105,0,46,33,3,9,13,8,20,48,0,6,4,0,0,0,13,2,659,0,0,0,5,0,0,0,0,28,3,0,0,0,3,0,117,28,2,0,0,3,0,10,9,0,0,14,16,0,0,0,33,0,0,10,8,10,0,0,38,0,0,0,6,0,0,48,0,3,0,0,46,0,2,0,0,0,0,27,20,2,0,273,0,6,10,0,53,2,0,0,0,0,55,55,0,0,0,0,0,2,0,0,15,28,69,0,1,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,67,0,0,0,0,0,15,0,0,12,0,13,0,50,0,0,0,0,0,0,7,0,0,6,34,0,0,0,0,44,24,0,468,27,0,7,0,1,21,0,0,31,0,0,1,271,6,0,0,0,5,1,11,23,0,24,0,0,12,2,85,0,5,10,0,7,28,0,0,6,0,0,0,0,6,144,0,81,0,0,12,0,0,0,4,0,0,0,18,0,0,4,54,57,0,0,136,46,0,0,0,11,5,160,0,0,5,6,0,8,2,13,0,0,9,0,3,22,0,22,17,0,22,15,0,2,1,0,0,0,4,33,0,0,0,0,43,25,0,23,0,0,0,6,17,0,8,0,0,0,0,4,2,9,0,9,4,5,118,0,3,0,53,3,8,40,91,8,0,0,0,0,0,86,0,0,2,45,46,16,5,2,0,0,0,0,0,0,0,63,14,0,0,0,0,0,0,0,40,0,4,0,0,0,33,0,4,0,2,328,0,8,0,0,68,44,0,0,0,4
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,68,1,0,0,26,0,0,234,0,4,0,0,238,319,2,0,0,0,1,2,0,39,0,0,0,0,31,14,0,0,0,0,7,0,62,0,0,32,0,0,0,0,3,0,0,51,32,0,0,59,0,22,0,1,0,0,42,1,0,0,14,0,52,0,0,67,6,0,0,0,0,0,170,75,0,69,0,0,0,107,2,34,180,25,0,7,0,0,0,0,0,0,5,9,74,0,0,0,0,0,152,98,19,111,0,0,0,0,0,5,0,0,0,0,33,0,0,0,102,0,0,0,332,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,44,76,0,18,0,0,0,0,0,0,17,0,0,0,0,0,52,0,0,9,0,260,0,1,0,0,0,40,23,0,0,0,0,0,91,19,0,22,0,0,0,16,5,0,0,0,0,2,24,1,0,0,0,0,1,0,14,0,0,0,7,43,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,69,1,0,56,0,0,0,507,0,0,0,0,0,164,1,0,0,0,13,0,0,29,0,81,0,27,79,27,33,0,2,0,0,0,0,0,0,74,45,0,0,0,6,0,0,0,28,0,0,104,0,0,76,1,0,0,26,0,0,0,0,85,59,55,0,178,2,0,0,132,0,0,62,73,0,19,0,0,0,0,8,0,0,9,0,0,212,0,0,0,0,0,0,7,0,0,0,531,0,0,190,267,14,0,0,0,0,3,2,0,69,16,5,238,0,5,0,246,98,0,116,6,0,0,78,0,0,0,0,0,0,1,0,0,5,0,0,757,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,55,8,0,18,19,0,0,0,0,0,0,4,0,0,7,6,41,6,0,11,0,0,0,0,0,7,6,17,36,0,24,0,0,276,0,17,0,0,16,2,0,27,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,31,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,70,0,0,4,0,21,22,45,0,1241,40,2,23,21,0,0,10,0,43,0,0,0,40,9,1,0,10,1,0,0,0,6,20,0,159,4,3,0,15,15,0,0,134,0,10,105,0,0,0,0,5,0,0,18,0,0,0,5,0,0,0,0,6,7,71,13,15,0,30,0,1,0,15,4,0,255,0,0,38,0,193,0,20,0,2,0,17,0,0,11,2,0,0,60,8,0,79,35,0,0,0,17,0,64,2,0,0,0,11,0,16,0,0,0,0,11,4,24,15,60,18,61,33,9,6,17,0,0,15,0,0,0,0,0,0,0,0,77,0,26,0,27,1,0,0,8,0,0,0,47,3,5,5,9,15,0,4,23,134,0,0,6,13,8,0,27,98,27,0,5,0,4,4,0,0,71,0,59,16,0,0,0,0,0,0,0,0,2,0,0,17,0,5,0,5,0,0,0,95,0,96,171,4,4,52,0,0,0,3,97,0,0,0,0,0,25,339,6,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,71,0,0,0,0,22,21,52,3,0,0,4,22,23,12,0,0,0,42,14,0,0,0,9,0,0,0,0,0,36,27,35,40,8,178,0,3,5,14,0,394,1,0,0,0,565,0,104,1,9,0,2,0,0,31,0,10,26,0,0,10,14,0,6,0,10,23,12,50,9,4,0,0,4,233,50,0,39,0,11,27,0,0,1,7,0,15,0,0,0,0,5,80,56,11,21,0,0,0,37,17,11,69,0,0,0,6,0,6,2,0,1,10,0,0,30,0,0,23,0,19,0,43,119,10,0,114,6,30,2,0,0,0,0,0,0,0,0,3,13,0,0,7,25,7,32,0,0,0,0,0,10,0,8,0,0,0,0,21,0,0,0,55,0,3,0,3,1,0,14,0,0,0,4,13,76,5,0,1,0,0,8,0,2,0,0,0,3,0,64,12,0,139,44,0,15,17,0,22,0,11,0,14,0,0,20,4,5,0,71,0,0,2,0,0,33,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,72,0,0,0,0,0,11,36,1,9,51,8,19,17,24,0,0,0,0,0,3,0,0,0,47,0,0,1,0,54,7,51,0,0,149,0,2,0,78,0,2,0,0,0,0,0,4,5,0,4,2,0,0,13,0,8,0,0,5,2,0,6,0,4,0,0,17,48,46,0,3,7,0,0,70,3,28,79,4,5,3,0,8,1,0,2,0,0,0,6,0,0,33,43,0,95,0,0,0,29,12,11,54,0,0,0,0,0,1,0,0,148,0,17,9,0,0,88,0,0,7,34,41,0,0,17,11,0,0,0,0,16,1,0,0,0,0,0,947,0,2,0,0,0,5,0,11,0,0,0,2,0,0,0,18,0,4,19,0,0,0,0,0,0,3,0,8,30,0,6,0,28,0,0,0,44,0,0,3,0,0,0,0,0,2,13,0,0,1,19,0,2,0,84,4,16,0,0,34,0,0,0,24,0,0,0,0,0,3,1,0,0,1,0,0,15,67,2,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,73,1,0,0,34,0,135,580,0,84,13,22,0,621,0,0,1,0,0,0,0,46,0,113,0,33,0,54,29,825,0,0,0,0,19,130,0,64,14,17,51,0,0,0,0,0,36,0,0,160,0,0,0,5,0,25,78,1,245,0,0,120,42,0,0,73,0,0,0,97,0,0,184,59,0,0,0,11,0,145,20,0,0,29,0,1,140,0,0,55,0,0,17,14,0,0,76,0,0,15,62,168,0,0,12,4,0,0,0,0,0,0,6,2,0,0,0,0,0,0,182,10,256,0,112,0,8,0,0,0,6,0,0,0,0,0,0,383,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,50,0,0,0,0,1,0,0,10,0,53,1,0,0,0,585,0,0,0,0,0,51,24,1,0,0,10,643,0,31,0,0,0,0,3,32,0,0,0,3,7,13,0,0,5,0,0,0,1,0,50,0,0,7,0,0,0,6
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,74,1,0,57,42,3,243,397,0,64,3,0,407,312,3,0,4,0,0,0,0,35,0,0,2,39,0,0,5622,620,0,0,0,0,1,53,0,0,23,0,0,0,6,0,0,0,30,0,0,47,0,30,0,3,0,54,0,0,205,0,0,0,52,0,0,0,0,0,726,0,0,12,98,56,19,11,0,0,0,171,2,0,133,0,2,0,178,1,0,58,0,0,8,11,0,0,7,589,0,9,196,179,19,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,137,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,299,0,5,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,82,52,0,22,0,0,80,0,66,0,127,10,0,0,0,0,0,14,7,0,0,347,9,0,0,0,0,36,57,7,0,0,0,420,238,20,0,0,0,0,0,20,0,0,0,1,0,0,20,0,0,0,0,18,0,0,26,0,0,0,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,75,0,0,0,0,14,12,0,0,0,9,16,20,15,0,0,0,0,58,0,0,0,0,11,13,2,1,1,0,20,10,0,0,0,90,0,0,0,67,0,0,7,12,0,0,0,0,0,0,4,0,0,0,10,10,132,3,0,11,0,0,3,6,4,6,0,6,85,30,8,1,12,0,0,0,20,0,0,0,8,63,0,0,0,4,177,14,0,0,6,0,20,0,0,10,0,165,25,0,0,0,0,0,162,0,2,0,0,0,6,26,11,0,7,25,330,4,0,6,40,9,0,11,154,0,1481,0,7,7,0,0,0,2,0,25,0,0,42,9,5,0,0,0,0,0,0,2,0,0,0,0,0,6,4,128,0,3,0,19,0,8,4,0,7,0,39,0,18,2,5,1,32,0,0,18,16,0,17,1,0,0,0,0,0,0,8,0,0,0,58,5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,44,3,0,0,6,0,0,13,0,0,23
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,76,0,0,2,1,0,11,0,0,408,14,0,0,33,29,0,2,1,127,0,0,2,4,6,0,0,0,1,261,0,0,0,40,0,74,0,1,0,44,6,0,0,2,2,0,0,0,0,0,5,0,0,17,0,0,36,0,18,11,0,19,0,0,0,0,5,13,0,0,3,1,3,5,0,4,154,4,0,0,6,11,0,0,0,0,33,0,0,1,0,41,0,0,31,6,1,1,16,0,0,11,0,0,10,0,4,0,0,27,0,36,0,27,0,23,0,0,0,6,0,0,0,23,36,3,22,0,10,15,0,0,5,0,0,13,0,0,0,0,4,2,0,0,3,0,4,0,5,1,0,0,0,0,0,0,0,0,0,19,2,27,0,0,0,4,0,49,209,4,1,0,0,0,8,3,27,0,29,0,8,0,0,0,0,4,7,0,0,0,25,9,2,147,720,11,0,0,0,14,0,0,0,0,8,0,0,0,0,0,18,0,0,0,0,18,15,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,77,1,10,56,31,0,240,0,0,0,0,0,190,0,3,0,0,0,94,0,0,21,0,143,4,32,21,0,0,771,0,4,9,0,0,55,0,64,10,4,14,0,0,0,0,0,95,0,0,92,0,31,0,4,0,0,59,4,114,0,0,127,117,112,0,107,0,0,983,106,0,0,89,0,14,15,0,23,0,158,10,0,0,40,0,0,0,0,0,0,0,0,11,12,0,0,2,1212,0,8,134,178,1,0,0,2,0,0,0,0,0,38,0,4,0,0,0,2,121,0,157,15,220,8,0,0,0,3,0,0,0,4,2,0,0,0,0,452,0,0,0,0,0,0,1,0,0,0,0,7,0,86,0,0,0,0,29,0,0,51,0,0,37,0,81,0,17,0,0,0,11,0,54,5,0,21,0,799,0,0,0,0,0,53,0,3,46,0,0,570,229,25,10,0,0,0,0,0,16,0,0,0,0,10,17,0,0,0,1,0,0,0,43,0,0,0,0,32,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,78,0,0,0,3,18,0,36,0,0,13,0,17,0,0,2,0,1,49,0,0,0,8,0,0,0,8,0,33,0,0,2,15,15,0,5,0,0,0,0,0,0,215,0,0,0,0,2,0,0,0,0,0,24,17,0,0,0,0,0,0,7,9,5,0,0,0,1,37,0,0,37,8,4,0,0,0,3,21,9,29,62,10,0,0,26,0,0,3,10,0,12,31,0,6,0,19,49,0,36,0,0,7,0,0,2,0,16,42,0,0,0,2,0,61,29,0,32,0,0,11,58,35,7,0,1132,0,7,10,2,0,10,0,0,0,0,0,34,23,15,0,2,25,0,2,0,12,0,44,0,0,3,0,15,1,2,0,0,0,0,8,0,0,3,3,0,77,19,3,9,0,21,2,0,34,0,0,0,58,0,0,7,3,2,0,21,0,1,0,0,22,2,15,146,2,0,0,0,10,2,4,0,0,0,83,0,0,0,0,0,3,0,0,84,11,22,0,0,0,18
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,79,0,0,0,0,23,13,0,1,0,0,0,21,0,0,0,0,0,0,2,0,0,24,0,0,0,0,0,0,0,16,10,11,28,131,0,0,4,37,0,13,11,0,0,0,152,0,155,2,6,0,0,0,31,0,0,0,0,11,0,0,6,0,0,0,4,35,0,61,12,7,3,0,0,0,0,6,29,0,14,21,0,11,0,0,0,14,24,0,0,0,178,42,38,0,0,0,0,0,76,17,0,2,0,0,0,0,0,0,2,0,16,0,60,0,0,0,0,6,54,0,0,14,14,0,54,0,0,0,5,0,0,0,2,0,3,0,56,0,29,0,0,0,13,3,0,5,6,0,0,2,3,0,0,5,6,0,0,36,0,5,0,0,7,3,0,12,0,0,16,0,0,0,11,0,0,8,0,18,5,10,0,11,0,0,48,3,0,0,37,15,0,0,0,0,20,0,0,29,0,0,0,0,13,33,32,13,5,0,0,0,0,0,0,22,0,0,6,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,80,0,4,0,0,16,9,0,0,0,11,0,25,23,0,0,0,0,50,61,12,0,108,0,0,0,0,3,0,84,15,13,0,0,0,0,2,3,2,0,49,0,0,2,11,12,0,0,0,14,0,0,0,0,0,20,0,0,21,0,1,0,8,7,0,7,18,6,0,0,0,14,14,5,0,238,13,0,0,13,150,0,0,0,8,73,15,0,9,43,0,0,42,46,12,0,0,57,3,47,0,0,132,1112,0,0,5,3,27,0,0,0,0,0,181,49,0,0,19,51,18,35,22,107,0,25,0,11,27,0,7,6,2,3,0,0,0,0,0,45,0,9,0,0,12,0,6,0,0,0,2,0,0,0,0,0,0,5,0,0,236,0,278,6,0,0,0,238,10,6,2,0,0,98,0,38,0,59,0,0,0,0,43,3,0,0,0,1,18,41,12,0,0,7,12,12,0,0,0,0,14,9,15,0,0,0,12,0,0,0,5,0,0,4,42,37,34,5,0,12
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,81,0,7,0,0,0,0,41,0,0,58,0,14,30,21,0,0,2,0,0,0,0,0,0,12,2,111,0,24,39,11,4,19,20,475,0,0,0,17,50,0,0,897,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,2,26,0,8,0,0,7,9,20,0,0,0,9,12,0,0,23,4,8,0,8,0,0,11,0,0,0,13,0,0,11,0,11,48,0,0,0,8,24,1,51,0,15,0,0,0,0,0,0,21,0,0,0,0,0,12,12,0,0,21,4,0,77,29,0,6,8,2,0,28,5,0,0,4,0,0,3,1,65,0,0,0,0,290,0,0,0,5,0,15,0,0,3,0,16,0,4,0,0,0,0,8,0,39,13,4,0,0,2,4,0,0,6,3,0,9,17,0,0,2,0,45,0,3,0,0,0,2,5,0,73,14,0,5,130,0,20,16,0,12,2,21,3,0,0,46,65,6,0,0,0,8,5,3,0,52,0,296,3,0,4
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,82,0,12,6,0,20,10,28,0,0,0,12,11,0,13,0,0,2,0,0,8,1,0,0,0,0,0,0,0,0,34,0,232,14,74,4,1,0,0,0,10,2,144,0,0,191,0,36,10,0,0,0,1,0,11,51,3,58,14,0,0,12,5,4,0,0,0,0,20,0,4,0,5,0,0,0,17,8,141,0,7,5,0,3,5,55,10,0,9,107,0,0,45,0,10,0,10,28,0,43,9,0,0,60,16,0,5,0,0,0,39,0,0,0,15,0,2,53,10,22,15,20,0,0,4,0,12,0,5,8,56,0,2,0,0,0,10,0,48,0,0,0,0,0,9,52,0,19,6,0,0,0,0,12,0,10,0,0,0,0,0,0,8,0,0,10,0,0,0,0,11,0,0,0,1,37,23,0,12,12,21,0,0,2,0,114,0,3,5,49,0,0,32,0,0,22,4,1,24,0,0,12,4,0,4,83,3,0,0,0,0,0,2,0,2,23,552,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,83,1,0,0,0,2,0,0,0,0,8,16,0,206,0,0,0,0,6,0,0,33,0,0,0,19,0,38,5,422,0,1,0,0,0,27,0,19,0,0,0,8,6,0,0,0,46,0,0,0,0,0,0,0,0,30,32,0,105,0,0,0,45,55,0,76,0,0,370,0,0,0,103,59,480,9,0,0,0,50,75,0,111,0,0,0,107,0,4,0,0,0,6,0,0,0,0,286,0,0,0,167,0,4,0,0,0,0,0,0,34,32,1,0,0,0,0,0,104,0,128,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,271,0,4,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,16,0,0,0,1,54,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,19,9,16,21,0,21,0,0,0,0,28,0,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,20,15,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,3,84,1,0,0,22,0,0,474,0,0,2,0,0,203,0,0,0,0,5,0,0,32,0,81,0,25,0,0,0,272,0,0,0,3,196,25,0,29,6,30,0,0,0,0,0,0,18,0,0,39,0,17,0,0,8,0,38,0,124,0,0,0,0,113,0,0,0,0,0,92,0,0,0,35,0,0,0,0,0,65,0,0,0,20,0,0,113,1,2,0,0,3,8,6,0,0,9,533,0,6,119,105,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,94,0,0,0,251,0,56,0,0,0,9,0,0,0,0,0,0,0,3,355,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,24,0,0,42,0,0,0,0,41,0,0,0,0,0,0,0,26,0,0,6,0,448,0,2,0,0,0,36,26,3,0,0,0,322,87,0,0,0,0,0,0,17,0,0,2,0,3,0,3,0,2,0,0,0,0,0,18,0,0,0,814,35,0,0
